Filename,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
frame_0039.jpg,798,0,916,3,660,9,523,12,380,15,234,27,94,44,943,63,0,120,840,131,703,168,578,184,27,184,440,208,302,220,168,230
frame_0041.jpg,798,0,916,5,660,10,524,14,380,16,235,29,96,46,943,63,0,122,840,132,704,169,578,185,28,185,440,208,303,222,169,231
frame_0042.jpg,798,0,916,5,661,10,523,13,380,16,234,28,95,47,943,63,0,122,840,132,704,168,578,185,28,185,440,209,302,221,169,232
frame_0043.jpg,799,0,916,3,659,8,523,13,380,15,235,26,95,45,943,62,0,121,840,131,704,167,578,184,27,184,440,208,302,220,169,230
frame_0044.jpg,798,0,916,5,659,9,523,13,380,16,235,27,95,46,943,63,0,121,840,132,704,168,578,185,27,185,440,208,302,221,169,231
frame_0045.jpg,798,0,916,6,660,9,524,14,380,16,235,28,95,47,943,63,0,122,840,132,704,168,578,185,28,185,440,209,302,221,169,231
frame_0046.jpg,798,0,916,6,659,11,523,14,379,17,235,29,95,46,943,64,0,122,840,132,703,169,578,185,27,186,440,209,301,222,168,232
frame_0049.jpg,796,0,911,6,659,7,523,9,382,9,236,19,96,35,939,63,0,108,838,129,703,163,27,172,578,178,439,200,302,211,168,220
frame_0050.jpg,795,0,660,6,384,4,911,7,526,6,239,13,98,27,937,64,0,98,835,129,700,161,26,161,576,174,438,194,299,203,165,209
frame_0052.jpg,658,3,384,0,907,6,525,2,241,6,99,22,934,62,0,91,833,126,25,154,699,157,575,169,437,189,298,198,164,204,-1,-1
frame_0053.jpg,790,0,655,6,904,5,381,6,522,7,238,16,99,31,932,62,0,102,832,126,698,159,25,164,574,172,437,194,298,205,164,212
frame_0055.jpg,657,3,385,0,906,5,525,2,240,8,101,22,933,61,0,92,833,124,23,155,699,156,575,169,437,188,297,198,163,204,-1,-1
frame_0056.jpg,787,0,902,4,654,8,521,9,381,10,237,21,98,39,930,61,0,110,831,127,698,162,24,173,574,176,437,199,298,211,164,220
frame_0057.jpg,788,0,901,3,654,7,521,10,382,12,237,26,99,43,930,58,0,115,832,125,700,160,577,175,26,177,440,199,301,213,167,223
frame_0058.jpg,790,0,657,7,902,7,525,7,385,7,241,17,100,33,930,61,0,104,834,126,702,160,25,168,580,173,442,195,302,207,167,216
frame_0059.jpg,796,0,663,4,391,2,907,7,532,4,245,11,103,24,934,62,0,95,838,126,708,157,25,159,584,169,446,190,305,201,168,208
frame_0060.jpg,897,0,785,0,653,13,523,20,382,27,238,45,927,52,98,68,835,122,0,143,706,161,584,181,28,204,448,210,308,229,172,244
frame_0062.jpg,904,2,792,0,661,11,529,16,388,21,243,36,934,55,100,57,841,122,0,132,712,160,590,178,28,195,453,205,313,224,175,237
frame_0063.jpg,801,0,669,5,911,5,537,5,396,4,249,14,104,30,938,59,0,102,844,123,714,156,26,166,592,169,453,191,311,205,173,213
frame_0064.jpg,803,3,398,0,671,5,540,3,251,8,912,10,106,21,939,64,0,91,844,127,715,157,25,156,592,168,453,188,310,200,170,206
frame_0066.jpg,402,0,254,6,676,11,544,6,806,10,107,16,916,20,942,75,0,85,846,136,24,151,716,164,594,173,455,190,311,200,171,204
frame_0067.jpg,402,0,254,4,673,14,544,7,108,12,804,14,913,24,937,79,0,80,842,139,24,145,712,166,591,174,452,190,309,198,169,200
frame_0068.jpg,399,0,251,4,540,8,106,11,669,16,799,18,907,28,0,77,932,83,835,143,23,144,707,168,586,175,448,190,305,198,168,200
frame_0069.jpg,399,0,253,2,107,10,539,8,668,16,904,30,0,76,929,84,834,143,24,143,707,169,586,175,449,190,307,197,169,198,-1,-1
frame_0070.jpg,254,0,402,0,109,3,541,13,669,24,903,42,0,67,926,97,21,134,829,154,703,176,584,180,446,191,165,193,303,195,-1,-1
frame_0071.jpg,395,0,248,3,105,10,533,9,659,16,786,18,893,29,0,75,917,84,822,144,22,141,696,168,578,175,442,189,301,196,165,197
frame_0073.jpg,382,0,646,8,774,5,519,4,239,6,884,14,98,19,910,69,0,86,812,132,24,150,686,160,567,169,434,187,294,197,162,201
frame_0074.jpg,378,0,640,8,515,4,235,7,879,13,98,18,906,68,0,84,808,130,23,147,681,159,563,167,430,185,291,194,160,198,-1,-1
frame_0075.jpg,763,0,636,4,377,0,870,7,512,2,235,10,97,23,897,59,0,90,804,122,680,153,25,153,565,163,433,183,295,196,164,201
frame_0076.jpg,634,1,864,0,510,1,376,1,234,12,96,28,891,52,0,96,799,117,680,147,565,160,25,158,434,181,296,196,165,204,-1,-1
frame_0077.jpg,856,0,625,12,502,15,369,20,228,36,885,52,92,57,796,119,0,127,676,154,563,171,27,188,433,196,297,216,167,229,-1,-1
frame_0078.jpg,849,0,743,2,620,15,499,22,366,30,226,49,880,50,90,73,793,119,0,146,675,156,563,175,434,204,28,205,298,226,169,242
frame_0079.jpg,847,0,619,15,497,22,365,31,878,49,225,51,91,73,792,117,0,147,674,155,562,175,434,204,29,207,299,227,170,244,-1,-1
frame_0080.jpg,856,2,750,0,625,11,502,14,369,19,230,34,886,52,93,55,795,120,0,126,675,155,562,171,27,188,433,197,296,216,167,228
frame_0081.jpg,865,0,631,4,507,5,372,7,231,20,94,36,894,52,0,107,799,119,677,152,562,166,26,169,431,188,293,204,164,214,-1,-1
frame_0082.jpg,632,4,372,0,869,6,506,2,230,11,94,24,896,60,0,92,799,126,674,155,24,156,558,167,426,186,288,199,160,204,-1,-1
frame_0083.jpg,379,0,237,2,98,10,514,8,638,16,764,19,871,30,0,74,897,83,23,136,801,141,677,165,562,171,430,184,292,190,161,191
frame_0084.jpg,245,0,102,4,388,1,524,13,646,23,769,28,873,42,0,66,896,96,21,131,801,153,681,173,566,176,434,188,161,189,295,192
frame_0085.jpg,106,0,247,5,391,14,525,34,647,52,0,55,772,64,875,85,17,122,895,139,152,188,795,190,284,198,556,200,671,204,423,203
frame_0086.jpg,108,0,247,10,392,22,525,45,0,52,647,66,875,106,16,118,893,160,150,188,281,201,793,207,420,210,553,210,668,217,-1,-1
frame_0088.jpg,108,0,247,12,388,32,0,47,521,60,643,87,766,107,12,113,874,135,139,188,889,193,269,207,406,222,539,229,784,236,655,241
frame_0089.jpg,107,0,245,13,386,32,0,47,519,60,641,88,768,108,11,112,873,136,137,187,888,193,267,207,404,222,537,229,783,237,653,241
frame_0091.jpg,105,0,241,10,381,27,0,50,514,52,637,76,765,95,11,114,872,121,890,178,135,185,263,203,400,215,533,220,782,224,651,231
frame_0092.jpg,105,0,240,10,379,24,512,48,0,51,637,71,766,88,876,113,12,114,894,173,135,184,262,200,399,213,533,217,784,218,652,226
frame_0094.jpg,101,0,235,7,374,20,506,42,0,52,631,64,869,101,13,115,887,160,136,183,261,198,780,207,397,208,530,209,648,218,-1,-1
frame_0095.jpg,99,0,232,5,370,15,503,34,628,54,0,54,864,89,14,117,883,146,137,182,261,195,776,196,529,202,397,202,646,208,-1,-1
frame_0096.jpg,99,0,231,4,369,13,500,33,622,50,0,53,749,63,857,84,15,115,877,141,139,180,772,190,263,191,529,197,398,198,644,202
frame_0097.jpg,98,0,230,3,367,9,496,26,617,41,740,51,0,55,846,70,16,117,866,126,764,177,141,179,265,188,527,188,640,191,399,192
frame_0098.jpg,227,0,95,1,363,3,491,16,611,28,732,34,837,50,0,58,859,104,18,119,761,157,639,175,527,175,144,176,268,182,400,182
frame_0099.jpg,356,0,220,4,484,6,603,13,90,11,830,25,0,72,853,77,20,132,758,134,637,158,526,164,400,177,268,183,146,183,-1,-1
frame_0100.jpg,718,2,596,5,350,0,478,2,216,7,822,9,87,20,847,61,0,83,754,122,23,142,635,150,525,159,401,175,270,186,150,190
frame_0102.jpg,703,0,586,6,800,6,472,5,347,4,214,14,85,28,827,55,0,94,741,115,630,144,26,153,526,155,406,175,277,189,157,196
frame_0103.jpg,700,0,587,4,352,0,476,2,796,5,218,9,87,22,821,54,0,87,738,113,630,141,26,146,529,151,410,170,281,184,159,191
frame_0104.jpg,592,2,797,5,356,0,481,1,222,9,88,24,822,51,0,90,742,111,636,139,535,151,27,150,417,171,287,186,164,194,-1,-1
frame_0105.jpg,706,0,595,5,799,4,483,4,358,5,222,16,89,32,824,52,0,100,745,112,639,142,539,155,29,160,421,177,291,193,168,203
frame_0106.jpg,793,0,589,6,479,8,355,12,220,27,86,47,820,46,742,109,0,117,639,141,540,156,31,176,422,181,294,201,171,215,-1,-1
frame_0107.jpg,791,0,588,8,477,13,353,18,217,35,819,46,84,56,741,111,0,128,639,144,540,161,423,188,32,188,295,209,173,225,-1,-1
frame_0108.jpg,696,0,788,4,586,6,477,7,354,8,219,19,86,36,814,51,0,105,736,110,635,140,536,153,30,164,420,176,292,194,170,204
frame_0109.jpg,694,2,588,5,358,0,480,3,784,8,223,8,89,22,809,53,0,87,733,109,631,135,534,146,28,145,418,166,290,180,167,187
frame_0110.jpg,356,0,584,7,690,6,477,4,223,7,778,12,91,19,802,59,0,83,725,114,624,140,26,143,528,150,412,169,284,181,163,188
frame_0111.jpg,354,0,580,8,474,4,221,7,775,13,89,18,798,59,0,82,722,113,622,139,26,141,525,148,410,167,284,180,162,186,-1,-1
frame_0112.jpg,355,0,223,3,475,6,580,13,91,11,774,23,796,68,0,72,718,121,25,131,618,144,521,151,407,166,280,176,159,179,-1,-1
frame_0114.jpg,222,0,353,0,92,5,472,8,577,17,682,19,770,30,0,65,791,77,23,125,712,128,611,149,515,154,401,167,275,174,155,175
frame_0115.jpg,218,2,348,0,89,7,466,9,572,17,763,31,0,65,784,75,706,126,23,124,605,147,510,153,396,165,271,173,152,174,-1,-1
frame_0116.jpg,218,2,348,0,90,8,466,8,571,15,762,29,0,66,783,74,706,124,22,126,605,146,510,151,396,164,271,172,152,174,-1,-1
frame_0117.jpg,219,2,349,0,90,7,466,9,571,16,762,30,0,64,784,75,706,124,23,123,605,146,510,151,396,164,271,170,152,171,-1,-1
frame_0120.jpg,221,0,350,1,92,4,467,12,572,21,675,25,761,38,0,60,781,83,20,118,704,131,603,150,507,154,392,166,148,169,267,169
frame_0121.jpg,216,0,343,1,90,5,460,11,564,18,754,34,0,61,775,79,20,119,695,128,594,148,498,152,386,163,261,168,145,168,-1,-1
frame_0122.jpg,213,0,339,1,89,5,455,10,558,18,751,34,0,60,771,79,20,117,691,128,589,148,493,152,380,163,143,167,257,167,-1,-1
frame_0123.jpg,211,1,337,0,87,6,453,8,556,15,662,17,750,28,0,62,771,75,20,119,690,125,588,146,492,150,379,162,257,167,142,167
frame_0124.jpg,209,1,336,0,87,6,452,8,556,15,750,29,0,63,772,75,20,120,690,124,586,146,490,151,377,162,255,167,142,168,-1,-1
frame_0125.jpg,211,0,338,0,88,5,454,7,559,15,664,17,753,28,0,62,774,75,20,119,693,125,590,145,494,150,381,162,258,167,144,167
frame_0126.jpg,213,0,88,3,339,1,455,12,560,20,666,24,755,38,0,58,774,85,19,115,692,133,587,152,491,155,378,165,140,165,255,167
frame_0128.jpg,212,0,88,3,339,3,455,15,562,24,669,30,759,42,0,58,777,91,19,115,693,139,588,157,491,160,140,168,377,169,255,170
frame_0130.jpg,214,0,89,1,342,5,459,18,565,28,762,50,0,55,781,98,18,113,695,146,589,162,491,164,140,167,255,171,377,172,-1,-1
frame_0131.jpg,213,0,88,1,340,6,457,19,564,30,763,53,0,55,780,103,17,114,694,149,586,166,488,168,137,168,251,173,374,175,-1,-1
frame_0132.jpg,213,0,88,0,341,4,459,16,567,27,676,32,767,48,0,56,785,98,18,115,698,145,590,164,492,166,140,169,377,174,254,173
frame_0133.jpg,216,0,90,1,345,5,464,18,573,29,681,35,773,50,0,57,791,100,19,115,704,147,596,166,497,167,142,170,258,174,382,175
frame_0134.jpg,91,0,218,2,346,8,465,23,573,34,773,57,0,56,790,108,17,114,702,153,594,170,494,171,138,170,254,175,378,177,-1,-1
frame_0135.jpg,92,0,217,5,345,14,464,31,573,45,683,55,0,54,776,75,15,113,791,126,699,170,133,171,247,179,588,184,487,182,371,185
frame_0136.jpg,92,0,219,5,349,15,469,33,578,49,0,55,691,60,784,80,16,115,798,133,705,177,136,175,251,184,492,189,593,191,375,191
frame_0137.jpg,94,0,221,8,352,22,472,43,0,51,582,62,694,76,787,98,16,113,800,151,134,177,250,189,706,193,492,199,374,199,593,203
frame_0138.jpg,96,0,225,12,356,31,0,48,475,58,585,79,14,111,790,122,801,177,132,178,249,194,373,209,705,215,491,213,593,221,-1,-1
frame_0139.jpg,96,0,225,15,354,35,0,46,473,63,582,87,692,106,12,107,782,133,129,177,792,186,245,195,369,212,486,218,699,222,587,227
frame_0140.jpg,98,0,225,17,353,39,0,45,472,68,579,91,11,106,688,113,778,142,127,176,789,194,243,196,367,214,484,221,695,228,584,232
frame_0142.jpg,97,0,222,15,350,35,0,46,468,61,576,83,685,102,11,106,774,128,126,173,785,180,241,190,364,207,481,212,693,216,581,221
frame_0143.jpg,97,0,222,13,349,32,0,46,467,58,574,80,680,97,11,105,774,124,126,172,786,176,241,189,365,205,481,210,693,212,582,218
frame_0145.jpg,95,0,220,13,348,31,0,46,465,57,572,78,681,96,11,105,771,121,125,171,784,173,239,187,363,203,691,209,480,207,580,215
frame_0147.jpg,95,0,218,12,346,28,0,47,463,51,570,70,679,87,11,106,771,110,784,161,126,170,240,184,692,199,363,198,480,201,580,207
frame_0148.jpg,97,0,222,12,349,32,0,45,465,56,572,77,681,95,11,104,771,120,125,170,783,172,240,186,363,202,691,207,480,206,580,214
frame_0149.jpg,95,0,220,11,347,28,0,47,464,51,570,70,679,87,11,106,769,110,783,162,127,171,241,184,692,198,365,198,481,201,581,207
frame_0150.jpg,95,0,220,9,347,23,464,44,0,50,571,61,679,76,769,97,13,108,783,148,129,171,245,182,693,187,484,194,368,193,583,198
frame_0151.jpg,95,0,222,7,350,20,467,40,573,55,0,49,681,69,770,90,14,108,784,140,133,169,695,181,249,181,489,189,373,190,587,192
frame_0152.jpg,94,0,221,5,350,16,467,33,574,47,0,53,682,58,771,78,16,111,787,127,699,169,136,170,253,179,493,182,592,183,377,185
frame_0153.jpg,94,0,221,4,350,14,468,31,575,44,682,55,0,52,771,74,16,112,788,124,700,166,138,170,255,178,593,180,495,180,379,184
frame_0155.jpg,96,0,224,6,353,19,471,38,576,54,0,51,769,85,15,110,784,134,137,170,699,175,255,180,496,185,593,187,380,188,-1,-1
frame_0160.jpg,99,0,232,8,363,25,481,48,0,50,586,66,692,81,776,102,16,110,790,151,141,175,262,186,704,191,504,197,388,196,601,201
frame_0161.jpg,99,0,229,8,360,21,478,42,0,50,582,58,686,71,772,92,15,110,786,140,141,171,701,180,260,182,501,188,386,190,598,191
frame_0162.jpg,96,0,224,3,353,13,470,29,574,42,0,52,764,69,17,109,781,116,697,157,140,166,594,172,498,172,259,173,384,176,-1,-1
frame_0163.jpg,94,0,222,0,349,8,465,21,569,33,672,39,760,56,0,53,776,103,16,110,694,147,590,163,494,165,138,164,256,170,380,171
frame_0164.jpg,91,0,215,1,342,7,458,21,561,33,666,42,0,52,754,57,771,106,16,109,688,150,136,165,584,166,487,167,251,170,374,172
frame_0165.jpg,217,0,91,2,344,5,460,18,564,29,758,48,0,55,776,96,18,113,694,142,590,160,493,162,140,167,256,170,380,170,-1,-1
frame_0166.jpg,93,0,220,0,348,6,464,20,569,32,675,39,763,54,0,53,782,102,18,110,699,147,595,164,497,165,141,166,258,171,383,172
frame_0169.jpg,98,0,230,1,363,6,482,19,588,32,782,54,0,55,801,102,17,117,719,150,615,167,516,168,146,173,398,177,269,177,-1,-1
frame_0170.jpg,361,0,228,3,590,12,483,6,697,11,95,11,786,20,810,66,0,72,731,118,22,131,628,142,529,150,411,166,281,175,157,179
frame_0172.jpg,707,0,600,4,798,5,492,5,369,5,233,15,97,31,822,50,0,98,745,107,642,136,542,150,23,158,423,172,289,188,161,200
frame_0173.jpg,780,0,578,7,470,10,349,14,219,28,89,48,808,46,729,106,0,116,624,139,525,155,23,173,407,180,278,199,155,211,-1,-1
frame_0175.jpg,769,0,564,19,456,29,336,41,801,44,206,63,81,90,727,109,624,148,0,162,526,169,410,201,29,217,282,228,164,248,-1,-1
frame_0176.jpg,771,0,569,17,461,26,340,36,803,45,210,57,82,83,730,110,628,148,0,156,530,168,415,199,29,214,285,226,165,245,-1,-1
frame_0177.jpg,779,0,686,1,577,14,469,21,347,30,810,45,215,49,85,74,735,110,634,147,0,148,536,166,420,196,30,207,290,222,169,240
frame_0178.jpg,786,0,584,20,475,30,352,41,817,45,218,64,85,94,743,113,643,153,0,172,545,175,429,209,32,230,299,238,175,260,-1,-1
frame_0179.jpg,807,0,714,1,604,14,493,21,367,30,837,47,226,51,87,77,762,115,661,152,0,155,563,173,445,205,34,217,311,231,184,252
frame_0180.jpg,819,3,725,0,614,11,503,15,375,20,232,38,848,49,91,59,770,113,0,135,667,148,566,166,448,193,32,197,311,217,182,234
frame_0182.jpg,729,2,618,5,378,0,506,2,824,11,236,8,95,22,849,59,0,92,767,120,663,149,29,157,562,160,441,181,305,196,175,204
frame_0183.jpg,380,0,238,4,618,15,507,8,97,11,730,16,823,26,847,75,0,76,762,132,25,141,656,156,556,163,434,180,297,189,168,193
frame_0184.jpg,381,0,240,3,99,10,507,9,618,16,728,16,822,28,847,78,0,75,762,134,24,140,655,158,555,165,434,180,296,190,167,192
frame_0186.jpg,375,0,232,4,619,12,504,6,94,14,736,14,836,25,859,79,0,80,765,140,22,147,651,166,547,173,422,190,284,198,159,201
frame_0187.jpg,238,0,99,1,378,3,505,16,617,28,729,33,824,49,0,61,847,100,20,126,757,152,647,172,546,174,423,184,158,184,285,187
frame_0188.jpg,239,0,100,2,380,2,506,15,617,27,728,32,821,47,0,63,844,98,21,128,757,151,651,171,549,174,427,185,160,187,289,189
frame_0190.jpg,248,0,103,4,391,2,516,14,624,24,731,28,821,41,0,66,845,90,22,133,764,143,662,164,563,169,442,183,301,189,169,190
frame_0191.jpg,109,0,256,3,401,11,528,27,635,42,740,50,0,59,829,68,850,117,20,128,769,166,667,184,568,186,168,192,445,195,303,196
frame_0192.jpg,258,0,109,2,405,4,531,18,639,30,831,51,0,62,854,99,22,131,773,151,673,171,574,175,451,187,171,190,309,192,-1,-1
frame_0193.jpg,251,0,106,2,395,0,519,12,625,23,730,28,818,41,0,64,841,90,22,132,761,143,661,164,565,169,443,182,302,189,169,189
frame_0196.jpg,376,0,604,8,709,6,498,3,236,9,798,14,97,21,826,59,0,87,748,117,651,144,26,151,555,154,437,175,300,190,171,198
frame_0199.jpg,231,0,96,3,368,1,488,13,594,25,789,43,0,60,815,92,20,124,733,143,632,163,535,166,417,176,156,180,282,183,-1,-1
frame_0200.jpg,366,0,230,4,94,10,487,8,591,17,787,30,0,71,814,76,735,132,23,134,636,153,540,160,422,174,287,185,162,187,-1,-1
frame_0201.jpg,231,0,95,4,367,1,488,13,0,62,816,89,20,127,734,144,633,163,537,166,418,178,157,183,282,184,-1,-1,-1,-1,-1,-1
frame_0202.jpg,95,0,228,0,363,4,483,17,588,31,690,38,784,53,0,56,807,101,19,120,725,152,624,169,528,170,411,178,154,178,277,182
frame_0203.jpg,227,0,94,3,363,0,483,11,586,22,781,40,0,59,806,87,21,122,725,140,626,159,530,161,414,172,156,177,280,179,-1,-1
frame_0204.jpg,361,0,227,6,481,6,585,13,93,15,778,22,805,68,0,75,728,123,23,136,630,146,535,153,419,169,285,181,161,186,-1,-1
frame_0205.jpg,689,2,585,5,362,0,482,2,778,7,226,12,91,25,806,52,0,90,733,110,637,137,542,148,26,151,427,169,293,187,169,196
frame_0206.jpg,365,0,589,6,484,3,780,10,229,9,92,22,808,55,0,86,734,113,637,139,544,149,26,148,428,168,293,186,169,194,-1,-1
frame_0207.jpg,363,0,588,10,483,4,228,7,93,17,781,18,808,63,0,79,732,120,634,144,23,141,539,152,423,170,288,184,163,189,-1,-1
frame_0208.jpg,360,0,586,9,481,4,226,7,782,15,93,18,810,61,0,80,732,119,632,144,23,142,536,152,419,170,285,184,161,189,-1,-1
frame_0209.jpg,358,0,586,10,479,5,223,8,785,18,91,17,814,64,0,79,734,121,22,140,632,146,535,153,416,171,282,184,159,188,-1,-1
frame_0211.jpg,358,0,590,7,481,2,797,12,222,9,91,22,827,58,0,83,744,119,639,144,22,143,538,153,417,171,282,185,157,191,-1,-1
frame_0213.jpg,359,0,595,5,806,7,484,2,222,11,90,24,838,55,0,88,757,116,649,144,23,150,545,154,424,173,287,189,161,196,-1,-1
frame_0215.jpg,815,0,605,7,493,9,367,12,229,28,94,47,845,47,766,112,0,116,660,143,556,158,25,177,434,183,296,205,168,217,-1,-1
frame_0216.jpg,815,0,599,20,485,27,357,38,851,46,220,62,87,89,773,116,663,155,0,161,559,175,434,207,28,221,298,236,170,254,-1,-1
frame_0217.jpg,811,0,592,23,477,32,849,43,350,45,214,72,83,101,773,115,665,155,0,174,559,177,436,211,31,232,300,242,174,263,-1,-1
frame_0218.jpg,829,0,726,1,608,12,492,17,363,24,225,45,863,46,92,67,780,115,0,137,668,151,561,166,434,196,27,197,296,221,168,236
frame_0219.jpg,832,0,610,7,493,9,363,13,225,30,91,50,866,47,782,115,0,118,668,147,559,161,25,178,432,186,294,208,165,218,-1,-1
frame_0220.jpg,835,0,612,6,495,7,365,10,226,26,92,44,868,47,784,114,0,111,671,145,560,158,26,171,433,182,295,203,167,214,-1,-1
frame_0221.jpg,840,1,737,0,617,9,500,10,369,14,230,30,93,49,873,49,789,114,0,117,675,147,564,161,25,177,437,185,298,207,168,218
frame_0225.jpg,388,0,647,8,523,3,244,9,881,14,104,20,911,64,0,85,820,127,22,147,696,154,578,162,443,179,299,193,163,197,-1,-1
frame_0228.jpg,396,0,251,6,535,7,663,15,108,15,904,25,934,79,0,79,838,141,19,144,708,167,585,172,445,188,299,197,160,199,-1,-1
frame_0229.jpg,399,0,252,6,540,6,669,14,109,16,911,23,941,76,0,79,846,138,20,144,715,164,591,170,450,185,303,196,164,198,-1,-1
frame_0230.jpg,400,0,673,6,542,2,918,8,254,9,109,23,949,63,0,91,854,130,21,155,722,158,597,168,455,187,307,201,166,207,-1,-1
frame_0231.jpg,677,5,404,0,925,7,546,2,256,11,110,27,955,61,0,97,859,130,725,161,20,162,599,172,456,193,309,208,165,214,-1,-1
frame_0232.jpg,812,0,676,5,399,0,927,6,543,1,251,11,107,25,958,61,0,95,860,128,724,160,22,160,598,171,455,192,308,206,167,211
frame_0233.jpg,405,0,255,7,550,5,684,11,110,17,938,19,967,76,0,84,865,141,21,151,729,168,600,176,455,193,307,203,165,205,-1,-1
frame_0234.jpg,406,0,257,5,552,7,688,14,111,14,946,24,0,81,974,83,870,148,20,149,730,175,600,181,454,197,305,204,162,205,-1,-1
frame_0235.jpg,409,0,258,7,555,6,694,12,834,10,110,19,954,20,984,79,0,86,879,145,20,153,738,173,606,181,459,198,309,207,165,209
frame_0237.jpg,412,0,259,5,704,13,562,6,848,12,111,14,972,23,0,83,1001,84,891,150,20,150,746,177,611,185,461,200,309,207,165,208
frame_0238.jpg,416,0,262,4,567,7,711,15,112,13,857,15,983,27,0,81,1013,89,20,149,900,154,751,182,615,189,463,203,310,208,165,208
frame_0239.jpg,426,0,269,3,117,12,580,8,724,16,872,16,998,28,0,81,1027,92,18,150,914,158,764,186,626,193,471,208,315,212,165,212
frame_0241.jpg,434,0,737,9,274,6,888,7,590,5,1016,19,119,18,1049,83,0,96,938,155,22,168,788,187,646,198,488,218,328,226,175,229
frame_0243.jpg,430,0,734,8,270,6,587,5,1015,16,116,18,1045,82,0,95,930,151,23,166,778,185,638,196,482,215,326,222,174,225,-1,-1
frame_0244.jpg,431,0,737,8,889,6,271,4,589,5,1018,18,116,17,1049,82,0,94,933,150,24,164,781,183,640,194,484,213,326,219,175,222
