(21).jpg,509,0,713,12,307,16,127,71,922,72,1106,185,14,201,1175,356,0,385,1130,547,79,551,210,684,983,688,793,768,388,775,590,803
(22).jpg,507,0,306,14,710,14,126,66,919,76,1103,190,14,194,1172,362,0,375,78,540,1125,552,207,674,978,691,383,768,787,767,585,799
(23).jpg,500,0,704,10,300,18,912,67,121,74,1097,178,11,205,1168,346,0,387,1123,535,82,550,980,676,213,680,793,757,392,768,593,793
(24).jpg,498,0,701,9,296,17,910,68,117,74,1094,178,8,207,1164,347,0,390,1121,537,84,552,978,675,216,680,792,755,394,768,593,792
(25).jpg,495,0,698,10,294,17,905,66,114,74,1086,175,6,205,1157,339,0,387,1114,523,87,548,976,660,221,674,794,740,400,757,598,778
(26).jpg,494,0,699,6,290,21,907,59,108,82,1089,165,1,220,1159,331,0,404,1117,517,91,565,980,655,229,687,800,740,409,766,606,783
(27).jpg,488,0,694,0,285,26,904,49,103,94,1086,149,0,235,1159,310,6,421,1123,494,105,578,993,637,248,695,817,726,431,767,628,776
(28).jpg,494,0,699,2,287,27,908,50,105,93,1089,149,0,235,1161,309,7,421,1124,493,106,578,994,632,251,695,820,721,434,764,630,772
(29).jpg,495,0,701,2,288,27,912,50,104,95,1093,150,0,238,1166,311,8,425,1129,494,110,583,999,635,255,699,825,725,440,768,636,775
(30).jpg,703,0,495,1,288,29,913,47,103,99,1096,145,0,245,1168,306,9,431,1132,491,111,589,1001,633,257,704,828,724,442,772,638,777
(32).jpg,712,0,500,5,288,38,928,42,101,114,1115,138,0,263,1191,298,16,451,1155,482,125,604,1024,625,276,714,850,719,661,776,464,776
(34).jpg,225,0,105,11,351,13,463,42,25,83,569,98,660,177,0,216,698,281,51,348,680,396,139,459,608,485,262,533,509,535,392,556
(35).jpg,218,0,347,7,97,16,463,32,577,84,19,92,677,160,0,227,722,265,58,360,712,384,156,469,644,478,542,534,285,541,421,560
(40).jpg,146,0,292,8,444,43,41,68,575,96,700,177,0,231,808,281,856,411,56,409,840,552,166,570,758,658,326,686,637,715,493,732
(41).jpg,621,0,432,10,821,34,248,43,87,112,1001,119,0,246,1083,267,15,415,1062,442,111,557,946,581,249,662,785,672,422,724,607,725
(42).jpg,631,0,442,5,255,36,830,39,90,101,1006,127,0,235,1084,278,12,408,1058,454,109,553,942,589,246,661,780,678,419,725,603,729
(43).jpg,637,0,448,3,262,30,834,42,97,92,1011,133,0,222,1088,283,5,395,1060,460,95,543,940,597,229,655,773,684,403,724,591,732
(44).jpg,640,0,450,1,264,27,839,43,99,88,1017,137,0,220,1097,292,3,397,1072,476,92,551,950,618,227,668,780,706,402,743,594,754
(45).jpg,645,0,454,4,267,33,846,41,99,95,1026,133,0,226,1104,288,0,402,1075,471,87,553,949,613,221,669,776,704,396,741,588,751
(46).jpg,595,0,844,18,385,32,203,86,1092,106,60,172,1217,292,0,313,42,477,1198,508,148,614,1054,666,289,718,860,758,465,787,660,804
(49).jpg,598,0,842,1,388,46,1084,68,203,113,57,213,1215,236,0,366,1214,451,56,535,1093,618,181,668,917,732,339,761,725,802,528,811
(50).jpg,840,0,592,3,381,54,1086,66,198,125,51,230,1223,232,0,385,1228,446,60,556,1109,618,190,686,933,735,351,776,741,809,543,822
(56).jpg,590,0,424,13,768,23,261,50,938,87,111,108,1032,216,13,220,0,382,1033,391,74,526,931,544,200,640,767,648,378,708,577,709
(57).jpg,588,0,419,17,770,20,255,58,945,80,105,120,1046,210,8,237,1054,388,0,402,78,547,956,548,792,658,210,661,599,725,395,728
(58).jpg,616,0,440,15,804,24,268,55,983,90,110,118,1085,225,8,237,1090,405,0,410,82,561,988,567,819,679,221,680,621,746,411,749
(59).jpg,648,0,467,12,841,28,288,48,1026,102,123,109,15,231,1129,247,0,410,1132,438,80,571,1023,607,220,700,845,719,417,780,636,784
(60).jpg,669,0,485,3,302,31,862,38,134,83,1043,119,20,202,1139,265,0,379,1133,453,78,544,1018,612,216,677,837,716,410,761,628,772
(61).jpg,600,0,792,12,417,28,966,73,235,80,77,165,1055,201,0,308,1051,366,32,476,959,510,147,604,819,617,298,686,656,692,477,719
(62).jpg,607,0,798,14,423,26,240,75,972,78,79,159,1057,207,0,303,1051,374,29,473,958,518,143,603,815,624,293,688,653,700,472,725
(64).jpg,670,0,479,10,860,32,280,46,1022,112,98,123,1092,250,0,272,1073,414,21,457,971,552,135,601,825,651,289,697,657,721,473,740
(66).jpg,705,0,500,12,906,32,290,52,1081,118,100,134,1153,267,0,290,1124,444,19,481,1010,590,136,632,852,693,293,732,675,764,482,779
(74).jpg,394,0,245,9,542,11,105,48,691,56,822,137,15,145,878,260,0,289,853,402,62,421,754,513,166,525,616,578,308,594,465,610
(75).jpg,394,0,244,9,542,12,105,48,691,56,823,137,15,145,878,261,0,289,853,403,63,421,754,512,166,525,616,578,308,594,464,610
(76).jpg,395,0,244,9,542,11,106,48,691,56,822,137,15,145,878,261,0,289,853,403,62,420,754,513,166,525,617,578,308,594,464,611
(79).jpg,395,0,245,9,542,11,105,48,691,56,822,137,14,145,878,261,0,289,853,403,63,421,754,513,166,525,617,579,308,594,464,610
(80).jpg,412,0,258,8,564,15,115,43,716,64,19,140,849,151,903,279,0,288,59,425,874,426,162,535,768,538,624,602,305,610,466,631
(81).jpg,414,0,259,11,569,11,115,49,726,58,865,143,19,148,924,275,0,296,895,427,58,433,162,544,786,544,636,612,308,620,472,642
(82).jpg,414,0,572,8,256,13,735,51,112,54,882,135,18,153,948,267,0,301,925,423,61,438,814,544,168,550,660,615,319,626,491,646
(83).jpg,430,0,272,7,586,14,126,40,745,64,25,136,889,151,954,285,0,287,57,430,931,441,164,550,822,561,666,630,318,634,494,659
(84).jpg,434,0,274,9,592,14,126,45,754,63,24,144,900,149,967,285,0,298,60,445,946,445,170,568,838,569,682,643,327,652,507,676
(85).jpg,446,0,284,8,606,14,132,44,768,63,27,142,914,151,982,286,0,299,961,447,61,449,853,573,173,574,696,649,335,659,519,683
(89).jpg,484,0,309,11,655,14,146,49,829,66,989,157,30,155,1067,301,0,324,1051,474,65,487,937,614,188,623,766,701,368,717,571,741
(91).jpg,489,0,666,10,311,14,145,57,849,59,1018,150,29,165,1103,298,0,337,1088,481,65,503,969,628,190,641,790,719,375,736,586,761
(94).jpg,518,0,704,11,330,15,157,55,898,64,1079,162,34,166,1170,319,0,344,1155,511,65,518,195,667,1027,668,834,762,389,772,615,803
(95).jpg,513,0,702,8,325,18,899,58,152,63,1084,152,32,175,1179,311,0,353,1167,505,68,526,1038,664,199,672,844,762,396,776,623,805
(97).jpg,495,0,681,1,312,25,877,42,143,74,1065,129,27,188,1166,280,0,364,1163,475,70,533,1041,639,205,675,851,743,402,772,631,794
frame_0000.jpg,673,0,488,15,862,22,303,52,1039,96,129,110,1136,234,12,234,1138,417,0,422,1037,581,93,589,872,697,246,714,673,772,453,782
frame_0001.jpg,679,0,494,11,870,27,309,44,135,100,1046,106,16,221,1140,249,0,409,1134,433,87,578,1026,596,857,708,235,709,657,778,438,782
frame_0004.jpg,515,0,703,1,327,21,894,43,150,65,1065,137,25,179,1144,290,0,365,1123,474,75,538,1000,627,213,675,822,724,405,762,620,776
frame_0007.jpg,690,0,502,6,885,33,314,34,139,86,1064,119,18,203,1154,270,0,389,1140,457,82,558,1023,617,225,692,845,721,423,773,641,780
frame_0008.jpg,699,0,507,10,897,32,315,42,137,100,1079,119,15,224,1169,272,0,419,1157,465,87,593,1040,630,235,727,862,742,438,806,658,807
frame_0011.jpg,722,0,519,18,932,25,317,59,1129,108,131,126,8,260,1233,264,0,464,1230,465,100,643,1113,644,930,768,262,779,715,846,481,854
frame_0012.jpg,733,0,529,20,945,24,326,62,1143,105,135,130,1249,261,9,268,1248,463,0,473,1133,644,102,654,950,772,269,790,732,853,493,864
frame_0015.jpg,750,0,971,24,535,23,322,73,1174,111,125,151,1280,277,0,305,1276,489,3,527,1160,678,118,715,979,811,296,850,764,900,525,918
frame_0020.jpg,767,0,544,19,995,31,323,64,1197,127,121,142,1291,299,0,299,1270,505,12,517,1144,679,134,696,962,798,309,822,754,875,528,887
frame_0021.jpg,770,0,547,12,997,36,325,51,123,124,1198,139,0,276,1287,312,10,492,1261,518,127,673,1129,688,944,800,297,804,736,871,512,876
frame_0022.jpg,770,0,547,16,998,34,326,56,123,129,1200,133,0,282,1290,304,10,497,1266,510,128,676,1136,679,951,795,300,806,742,868,517,876
frame_0023.jpg,770,0,547,20,999,30,325,63,1205,125,123,141,1299,297,0,297,1278,506,10,513,1149,681,129,693,962,801,302,822,752,879,523,889
frame_0025.jpg,779,0,554,15,1011,35,329,57,124,132,1217,137,0,289,1310,313,8,510,1286,525,127,696,1154,701,966,820,302,830,753,895,522,903
frame_0026.jpg,788,0,560,14,1020,36,334,54,127,128,1224,141,0,286,1314,318,7,508,1285,529,124,694,1149,703,960,820,297,827,746,894,516,900
frame_0027.jpg,783,0,555,16,1015,35,331,56,125,131,1223,137,0,286,1316,313,8,505,1289,523,126,688,1155,698,964,815,299,821,750,888,519,894
frame_0028.jpg,787,0,559,14,1019,37,334,53,128,125,1224,140,0,280,1315,317,6,500,1288,529,122,686,1152,702,960,819,294,821,745,891,514,896
frame_0029.jpg,785,0,557,14,1016,36,333,52,126,126,1223,140,0,280,1314,316,5,499,1287,527,122,684,1151,700,960,817,293,818,744,889,513,893
frame_0030.jpg,786,0,559,12,1018,39,334,49,127,121,1222,144,0,275,1312,322,5,495,1283,533,120,681,1145,705,291,817,954,820,740,891,509,893
frame_0031.jpg,780,0,554,18,1011,32,329,61,1216,131,123,139,0,298,1310,306,1286,516,12,517,1155,691,134,699,969,811,309,829,758,888,529,898
frame_0032.jpg,775,0,549,19,1007,30,325,63,1213,127,122,142,1306,300,0,299,1282,508,12,515,1150,683,132,695,963,802,306,822,753,879,525,889
frame_0033.jpg,779,0,552,11,1011,38,328,46,126,115,1218,146,0,267,1304,326,0,481,1269,538,108,667,1125,709,271,804,928,821,484,884,712,887
frame_0034.jpg,764,0,538,19,998,30,316,63,1211,132,117,140,0,294,1307,310,9,508,1280,524,124,687,1143,700,950,818,292,818,735,889,507,892
frame_0036.jpg,776,0,546,17,1013,35,321,59,119,134,1223,140,0,287,1311,321,8,501,1276,534,122,680,1132,706,287,810,937,817,498,883,723,884
frame_0037.jpg,767,0,539,18,1002,33,316,61,1213,136,117,138,0,292,1303,315,12,504,1272,527,127,680,1131,698,293,809,939,811,727,879,504,880
frame_0038.jpg,770,0,542,15,1006,37,319,54,119,129,1215,144,0,280,1303,326,6,494,1265,539,117,674,1120,710,279,806,925,819,488,882,711,883
frame_0039.jpg,769,0,542,13,1004,38,319,51,120,123,1212,145,0,272,1298,324,5,483,1262,536,116,662,1118,703,279,794,924,812,488,871,711,875
frame_0040.jpg,752,0,525,22,993,29,305,68,1212,131,112,144,0,293,1310,312,10,498,1279,529,118,672,1130,703,276,801,929,816,484,877,710,880
frame_0041.jpg,769,0,538,15,1008,36,316,56,117,131,1220,145,0,286,1310,326,12,500,1277,540,126,680,1134,711,292,810,940,821,503,885,728,885
frame_0042.jpg,393,0,243,9,541,12,105,47,690,57,821,137,14,145,877,261,0,289,852,403,61,421,753,513,165,525,616,579,307,594,463,611
frame_0044.jpg,394,0,244,9,542,11,105,48,691,57,822,137,15,145,878,261,0,289,853,402,62,420,754,513,166,525,617,578,308,594,464,610
frame_0045.jpg,394,0,244,9,542,12,104,48,691,57,822,138,14,145,877,261,0,289,852,403,62,421,753,513,165,526,616,579,307,595,464,611
frame_0049.jpg,393,0,244,10,541,11,105,48,691,57,822,138,14,145,878,261,0,289,853,403,62,420,754,513,166,525,616,579,307,594,463,611
frame_0051.jpg,405,0,253,5,553,16,109,41,700,66,15,139,827,149,880,273,0,288,856,414,63,426,760,524,170,535,624,590,315,606,473,623
frame_0053.jpg,416,0,262,3,565,18,117,37,714,71,19,136,841,158,0,284,890,285,60,421,859,428,163,531,756,535,617,597,305,604,463,625
frame_0055.jpg,633,0,448,10,829,31,270,39,109,94,1011,121,5,213,1098,279,0,387,1076,469,79,544,951,621,209,668,776,714,385,748,582,762
frame_0056.jpg,614,0,430,20,811,21,254,60,996,103,97,124,0,250,1086,256,3,425,1070,447,90,578,953,605,224,693,783,707,401,763,596,766
frame_0057.jpg,605,0,802,13,421,27,246,72,988,86,90,143,1080,233,0,272,1071,417,12,445,961,573,109,589,800,679,248,694,619,744,428,752
frame_0058.jpg,605,0,802,14,422,25,247,70,986,87,92,140,1080,233,0,268,1070,416,13,441,961,572,109,587,801,677,249,692,621,742,429,749
frame_0059.jpg,615,0,432,17,811,23,256,52,993,105,98,114,0,237,1081,254,2,410,1062,439,89,561,946,590,223,674,779,688,400,741,593,744
frame_0060.jpg,639,0,455,8,832,32,278,36,115,90,1009,123,8,211,1090,278,0,389,1065,462,79,548,943,611,210,670,772,705,387,747,582,756
frame_0061.jpg,455,0,291,5,616,18,137,38,777,71,28,136,924,161,0,297,991,297,61,451,971,459,175,581,862,586,706,661,340,669,527,695
frame_0063.jpg,619,0,436,15,816,27,260,50,103,110,998,112,2,232,1086,268,0,407,1066,457,83,562,947,611,214,681,775,709,391,754,585,762
frame_0064.jpg,619,0,436,14,815,26,260,48,101,107,995,111,0,232,1083,265,1,407,1065,451,87,561,949,605,221,679,780,702,398,752,593,758
frame_0066.jpg,628,0,444,18,822,23,266,55,1001,102,103,118,0,245,1089,250,0,423,1077,434,91,578,965,590,230,694,800,695,612,759,414,761
frame_0069.jpg,623,0,437,19,822,22,258,59,1005,104,97,124,0,254,1093,257,9,433,1077,443,102,585,964,598,243,697,801,699,616,760,423,762
frame_0070.jpg,618,0,818,17,431,25,253,69,1002,94,94,139,1095,243,0,270,1086,430,12,448,976,588,111,597,815,693,254,707,631,759,437,766
frame_0071.jpg,618,0,818,14,431,26,254,72,1005,90,94,145,1100,239,0,277,1091,428,13,457,982,588,111,607,819,697,255,715,634,765,439,774
frame_0072.jpg,620,0,821,14,432,27,255,73,1011,91,96,147,1106,244,0,278,1094,436,11,457,980,598,106,608,813,707,247,718,625,774,430,779
frame_0073.jpg,613,0,818,15,426,26,250,71,1012,93,94,141,1111,249,0,270,7,446,1098,444,99,597,980,608,237,710,807,714,616,776,418,776
frame_0074.jpg,615,0,820,16,427,26,251,71,1016,96,94,142,1115,255,0,271,7,449,1103,454,96,604,982,620,234,719,808,727,415,789,614,789
frame_0075.jpg,618,0,824,18,429,25,253,68,1021,98,96,137,1121,258,0,266,6,444,1107,457,96,598,985,623,232,716,809,729,413,787,613,790
frame_0076.jpg,623,0,830,20,434,23,258,65,1026,102,98,134,0,263,1125,262,5,442,1111,464,93,598,988,629,230,717,810,735,412,790,614,794
frame_0077.jpg,623,0,830,16,434,26,255,72,1026,95,97,143,1128,254,0,275,10,455,1119,455,103,611,1002,622,245,728,827,732,431,797,632,797
frame_0078.jpg,636,0,843,18,444,24,263,68,1038,100,100,140,1137,260,0,274,9,458,1125,459,105,617,1007,626,249,735,834,735,639,801,436,803
frame_0079.jpg,641,0,850,18,447,24,266,68,1046,102,100,139,1144,261,0,272,6,456,1130,462,99,614,1009,630,242,733,831,739,634,804,428,803
frame_0080.jpg,644,0,857,19,450,23,266,68,1057,104,103,138,1156,270,0,272,5,458,1139,476,96,618,1012,646,237,740,830,754,424,814,629,817
frame_0081.jpg,651,0,453,22,868,23,268,65,1070,113,102,135,0,269,1168,285,5,455,1146,495,94,618,1013,664,233,743,827,770,418,820,624,828
frame_0082.jpg,657,0,456,21,878,27,269,62,1084,122,102,131,0,265,1180,298,4,452,1153,510,93,615,1015,678,231,742,825,780,414,822,621,833
frame_0083.jpg,666,0,462,18,889,29,271,57,104,124,1096,127,0,257,1190,305,4,444,1160,517,93,608,1018,682,230,735,825,781,414,817,620,832
frame_0084.jpg,673,0,467,16,896,30,276,55,106,120,1103,131,0,253,1198,310,1,440,1165,522,89,605,1020,688,226,734,825,785,410,818,618,834
frame_0085.jpg,676,0,470,16,901,32,279,54,108,120,1111,132,0,251,1207,312,0,438,1175,527,86,605,1028,693,222,736,831,792,409,822,619,840
frame_0086.jpg,690,0,481,14,918,35,289,50,117,114,1131,140,7,244,1224,327,0,433,1185,546,80,603,1030,714,214,738,825,810,398,829,609,853
frame_0087.jpg,687,0,476,18,920,31,282,57,111,125,1140,136,4,258,1239,326,0,448,1203,552,83,618,1045,726,218,754,836,824,403,846,617,869
frame_0088.jpg,689,0,475,19,925,30,279,60,109,128,1151,136,2,261,1253,328,0,450,1215,557,83,620,1054,731,217,755,841,830,403,849,619,873
frame_0089.jpg,690,0,475,20,930,29,279,63,109,132,1159,134,3,265,1263,329,0,453,1224,560,82,623,1061,735,217,759,845,835,403,853,620,879
frame_0090.jpg,680,0,467,24,920,25,274,67,1153,128,105,137,1,269,1262,318,0,455,1229,550,83,622,1067,728,217,757,850,829,405,850,623,875
frame_0092.jpg,667,0,901,19,458,27,267,75,1128,113,102,149,0,284,1241,297,3,472,1219,526,93,639,1070,709,233,770,863,819,424,857,642,873
frame_0093.jpg,657,0,887,14,451,31,264,82,1111,101,99,159,1226,280,0,295,8,482,1211,505,99,646,1070,689,243,773,870,802,436,853,652,864
frame_0094.jpg,648,0,877,8,444,36,1099,87,259,92,97,172,1216,261,0,311,1207,483,11,497,108,658,1073,669,254,780,879,789,450,854,665,856
frame_0099.jpg,666,0,893,18,464,27,279,75,1114,102,116,144,9,271,1230,280,0,455,1213,509,77,621,1064,697,210,757,852,810,400,848,623,866
frame_0100.jpg,656,0,875,19,460,25,281,69,1088,102,120,136,12,257,1201,274,0,436,1186,495,70,600,1041,679,200,735,832,792,386,827,606,845
frame_0101.jpg,639,0,849,15,450,26,275,71,1056,94,119,136,14,254,1165,259,0,429,1152,474,69,588,1013,656,193,719,811,767,376,807,591,823
frame_0102.jpg,622,0,826,14,439,26,269,70,1026,89,117,134,14,247,1131,247,0,416,1118,453,67,569,983,629,189,695,788,737,366,778,574,792
frame_0103.jpg,604,0,801,15,425,24,260,66,993,87,111,128,1097,238,11,240,0,406,1089,436,70,556,964,605,192,678,776,714,367,757,572,768
frame_0105.jpg,593,0,424,18,777,19,262,55,953,90,113,111,12,220,1046,231,0,385,1039,414,71,533,926,573,193,652,755,675,367,726,563,732
frame_0106.jpg,594,0,427,14,773,22,265,47,940,93,116,100,14,206,1027,230,0,369,1018,405,70,516,909,556,193,633,744,655,363,704,557,710
frame_0107.jpg,602,0,436,10,776,26,273,40,121,90,937,99,16,195,1017,234,0,359,1006,405,69,508,900,551,192,625,739,646,364,696,555,701
frame_0108.jpg,606,0,442,9,778,26,279,37,126,87,934,99,19,190,1012,230,0,353,999,396,68,501,894,540,190,617,735,636,361,687,552,690
frame_0109.jpg,602,0,438,8,771,23,278,36,126,84,927,95,19,188,1005,225,0,349,993,389,67,495,888,532,187,610,730,628,356,679,547,682
frame_0110.jpg,594,0,433,9,763,24,275,37,125,86,918,96,19,189,995,227,0,349,983,393,64,496,878,536,182,611,720,631,350,682,539,685
frame_0111.jpg,580,0,422,12,748,23,267,41,123,92,903,93,20,193,981,223,0,350,969,391,61,494,863,536,174,608,703,631,337,678,523,684
frame_0112.jpg,562,0,406,14,729,21,255,45,885,89,114,96,16,197,964,220,0,351,952,387,61,491,847,531,173,602,690,626,331,671,513,678
frame_0115.jpg,565,0,411,8,727,27,261,33,120,78,876,98,20,173,949,227,0,324,933,389,58,463,828,525,166,576,673,612,321,647,498,657
frame_0116.jpg,589,0,432,4,279,27,751,29,132,70,897,103,26,167,966,232,0,321,947,393,57,465,840,529,165,580,683,616,324,654,505,663
frame_0117.jpg,581,0,426,8,743,27,275,32,131,77,891,98,26,174,960,228,0,327,940,391,52,469,830,529,156,583,671,618,312,656,492,665
frame_0118.jpg,561,0,407,11,723,23,261,39,122,86,874,93,22,182,947,224,0,333,928,390,52,471,819,530,154,582,660,619,306,654,483,665
frame_0119.jpg,535,0,699,15,383,16,242,49,857,81,111,100,18,197,936,212,0,341,920,384,51,475,807,529,148,583,645,619,294,654,467,665
frame_0120.jpg,503,0,670,7,354,25,219,65,834,64,96,122,923,196,11,220,0,362,914,371,54,490,804,524,152,594,642,620,295,661,467,670
frame_0122.jpg,473,0,637,1,328,32,800,53,198,76,79,137,891,178,3,238,887,352,0,378,58,500,785,505,158,596,632,603,300,655,465,657
frame_0123.jpg,632,0,468,2,325,35,796,50,195,80,79,141,888,177,4,241,884,350,0,378,60,500,782,502,158,595,628,601,298,653,462,655
frame_0124.jpg,470,0,635,0,326,31,801,51,196,76,80,135,893,179,5,234,887,356,0,370,55,491,781,508,151,587,624,604,291,649,454,655
frame_0126.jpg,641,0,472,1,325,34,810,52,194,80,76,142,904,184,2,242,897,362,0,381,59,503,791,516,159,599,633,613,299,660,464,664
frame_0127.jpg,645,0,474,3,325,38,817,52,192,87,74,151,912,184,0,255,908,365,0,396,62,519,801,523,162,616,642,624,305,675,471,678
frame_0130.jpg,650,0,472,9,319,50,834,49,185,104,70,173,940,187,0,281,941,378,7,423,73,547,832,543,179,644,669,649,324,703,493,706
frame_0132.jpg,661,0,476,6,322,46,851,55,186,99,70,170,960,199,0,280,960,399,9,426,79,553,848,565,185,654,682,670,333,718,505,724
frame_0133.jpg,666,0,477,8,319,51,861,55,182,107,66,179,972,203,0,292,971,403,12,439,87,565,858,571,195,663,692,676,344,726,514,731
frame_0134.jpg,675,0,481,9,319,53,876,55,181,110,64,183,989,207,0,298,986,412,15,444,90,570,869,581,200,668,700,684,350,730,522,736
frame_0135.jpg,685,0,484,7,321,51,894,62,181,106,65,178,1010,218,0,292,1003,426,16,437,90,563,880,594,199,663,704,693,348,730,522,741
frame_0136.jpg,684,0,484,3,318,43,892,65,179,95,63,164,1009,226,0,276,18,420,1002,434,91,545,877,596,200,647,699,690,346,716,518,733
frame_0137.jpg,687,0,486,1,322,39,895,68,181,90,64,158,1007,229,0,270,14,414,995,435,87,539,868,594,194,640,692,685,341,710,510,727
frame_0138.jpg,495,0,696,3,327,35,904,76,186,82,67,149,1014,244,0,261,12,408,997,454,81,537,865,613,186,643,685,701,330,718,502,739
frame_0139.jpg,498,0,700,9,329,32,186,77,905,88,67,142,0,256,1012,256,15,402,994,463,88,532,866,617,195,637,690,700,341,712,510,735
frame_0141.jpg,488,1,693,0,318,40,903,72,175,93,58,166,1019,238,0,284,28,432,1013,447,112,559,894,607,228,658,724,699,378,725,548,741
frame_0142.jpg,515,0,722,9,342,34,193,81,928,90,69,148,1027,258,0,265,16,415,999,463,90,544,863,614,197,646,688,697,342,716,510,733
frame_0144.jpg,534,0,746,22,355,24,203,63,952,116,74,124,0,236,1041,295,7,386,996,502,72,521,173,630,848,645,315,709,663,717,481,739
frame_0146.jpg,533,0,751,17,352,27,200,68,966,112,72,131,0,243,1061,291,10,389,1017,498,76,519,178,626,863,643,319,705,672,715,487,737
frame_0147.jpg,527,0,743,13,347,30,196,73,962,102,71,136,0,249,1065,282,12,395,1029,491,80,525,186,632,880,640,331,710,690,716,503,740
frame_0148.jpg,526,0,747,12,345,31,193,75,971,98,69,139,0,251,1080,281,13,397,1050,495,83,528,191,636,899,647,338,717,706,722,513,749
frame_0149.jpg,532,0,757,14,347,29,195,71,986,109,69,134,0,246,1083,296,11,395,1060,516,81,528,187,640,906,667,334,725,707,740,512,762
frame_0150.jpg,523,0,746,10,342,32,191,78,973,99,67,144,0,259,1089,286,17,408,1061,507,91,541,201,651,913,661,351,733,720,741,528,765
frame_0151.jpg,509,0,724,7,332,33,184,80,946,90,63,148,0,264,1063,265,22,413,1044,481,101,544,909,634,215,649,726,715,365,725,540,749
frame_0152.jpg,505,0,715,7,331,35,184,82,930,86,62,151,1045,259,0,268,23,420,1033,467,105,551,904,623,221,655,727,709,373,728,546,748
frame_0153.jpg,511,0,719,11,336,31,189,76,929,93,65,144,0,263,1041,265,23,417,1028,470,106,551,901,624,224,656,728,710,377,730,549,749
frame_0156.jpg,516,0,726,9,342,32,191,78,938,89,67,147,0,268,1051,264,22,424,1036,473,105,560,910,630,223,667,735,718,378,740,554,758
frame_0159.jpg,512,0,723,5,339,34,190,82,938,82,67,151,1055,253,0,271,21,425,1045,465,102,560,917,626,220,668,737,718,376,742,554,759
frame_0160.jpg,520,0,732,10,344,32,194,77,949,92,69,145,0,263,1065,270,16,419,1050,484,93,556,915,647,209,668,731,735,364,747,542,772
frame_0161.jpg,517,0,733,2,339,38,959,79,190,89,66,161,1083,257,0,282,21,437,1071,478,100,574,935,649,218,684,748,741,375,761,555,784
frame_0163.jpg,737,0,521,8,346,56,961,63,194,116,67,195,1090,231,0,322,1092,453,25,481,112,619,968,633,240,724,788,742,408,792,595,800
frame_0164.jpg,746,0,531,12,352,61,971,62,200,122,71,203,1101,229,0,331,1103,454,21,493,106,632,978,640,233,740,791,755,402,810,594,816
frame_0166.jpg,774,0,554,11,371,61,1003,63,213,125,78,206,1132,233,0,331,1127,465,11,495,90,637,987,660,212,751,788,777,381,825,579,836
frame_0167.jpg,780,0,564,5,380,49,1001,66,220,108,83,185,1124,232,0,308,1115,458,7,471,81,615,976,647,201,730,778,760,371,805,570,816
frame_0169.jpg,782,0,566,6,383,50,1003,63,223,110,85,186,1128,230,0,308,1121,458,1,472,72,618,980,652,192,736,778,769,362,815,564,827
frame_0170.jpg,781,0,563,8,380,54,1007,63,222,115,85,191,1137,230,0,313,1132,462,1,476,71,621,988,658,188,740,780,777,358,820,563,834
frame_0202.jpg,664,0,855,23,483,37,338,104,222,182,970,177,110,266,24,382,956,436,0,540,26,683,807,680,95,803,597,830,218,888,390,900
frame_0206.jpg,590,0,777,10,420,50,288,124,895,151,182,204,84,291,13,405,893,406,0,555,758,651,30,686,98,795,563,802,212,869,370,875
